Date,Borough,Num of Noise Complaints,is_holiday,Weekday,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),Population,Home Value,House Income
2021-01-01,BRONX,437,True,Weekday,36.5,40.0,33.0,0.62,55696.0,388600.0,25979.0
2021-01-01,BROOKLYN,474,True,Weekday,36.5,40.0,33.0,0.62,44555.0,598000.0,42922.0
2021-01-01,MANHATTAN,500,True,Weekday,36.5,40.0,33.0,0.62,87199.0,637100.0,42721.0
2021-01-01,QUEENS,457,True,Weekday,36.5,40.0,33.0,0.62,30376.0,448200.0,50799.0
2021-01-01,STATEN ISLAND,88,True,Weekday,36.5,40.0,33.0,0.62,8395.0,414600.0,61925.0
2021-01-02,BRONX,608,False,Weekend,43.5,51.0,36.0,0.05,33601.0,391300.0,44012.0
2021-01-02,BROOKLYN,329,False,Weekend,43.5,51.0,36.0,0.05,40566.0,546300.0,42922.0
2021-01-02,MANHATTAN,501,False,Weekend,43.5,51.0,36.0,0.05,87199.0,716100.0,59929.0
2021-01-02,QUEENS,264,False,Weekend,43.5,51.0,36.0,0.05,28295.0,480900.0,52532.0
2021-01-02,STATEN ISLAND,31,False,Weekend,43.5,51.0,36.0,0.05,10852.0,403700.0,56848.0
2021-01-03,BRONX,319,False,Weekend,36.0,38.0,34.0,0.22,55696.0,369500.0,26754.0
2021-01-03,BROOKLYN,321,False,Weekend,36.0,38.0,34.0,0.22,47796.0,543800.0,40734.0
2021-01-03,MANHATTAN,324,False,Weekend,36.0,38.0,34.0,0.22,86722.0,637100.0,42721.0
2021-01-03,QUEENS,269,False,Weekend,36.0,38.0,34.0,0.22,35274.0,442900.0,52532.0
2021-01-03,STATEN ISLAND,36,False,Weekend,36.0,38.0,34.0,0.22,10852.0,414600.0,61925.0
2021-01-04,BRONX,247,False,Weekday,39.0,43.0,35.0,0.02,51207.0,391300.0,30288.0
2021-01-04,BROOKLYN,292,False,Weekday,39.0,43.0,35.0,0.02,44555.0,551900.0,43996.0
2021-01-04,MANHATTAN,314,False,Weekday,39.0,43.0,35.0,0.02,86722.0,672800.0,59929.0
2021-01-04,QUEENS,210,False,Weekday,39.0,43.0,35.0,0.02,27290.0,495800.0,52516.0
2021-01-04,STATEN ISLAND,22,False,Weekday,39.0,43.0,35.0,0.02,10852.0,414600.0,61925.0
2021-01-05,BRONX,422,False,Weekday,39.0,42.0,36.0,0.0,33601.0,391300.0,44012.0
2021-01-05,BROOKLYN,304,False,Weekday,39.0,42.0,36.0,0.0,44555.0,582300.0,43398.0
2021-01-05,MANHATTAN,372,False,Weekday,39.0,42.0,36.0,0.0,86722.0,759600.0,68516.0
2021-01-05,QUEENS,161,False,Weekday,39.0,42.0,36.0,0.0,28295.0,499600.0,53041.0
2021-01-05,STATEN ISLAND,20,False,Weekday,39.0,42.0,36.0,0.0,10889.0,414600.0,61925.0
2021-01-06,BRONX,261,False,Weekday,37.5,41.0,34.0,0.0,63167.0,388600.0,24949.0
2021-01-06,BROOKLYN,291,False,Weekday,37.5,41.0,34.0,0.0,46966.0,582900.0,43398.0
2021-01-06,MANHATTAN,360,False,Weekday,37.5,41.0,34.0,0.0,86960.5,716100.0,68516.0
2021-01-06,QUEENS,207,False,Weekday,37.5,41.0,34.0,0.0,27290.0,499600.0,55492.0
2021-01-06,STATEN ISLAND,19,False,Weekday,37.5,41.0,34.0,0.0,9819.0,414600.0,61925.0
2021-01-07,BRONX,590,False,Weekday,35.5,41.0,30.0,0.0,33601.0,391300.0,44012.0
2021-01-07,BROOKLYN,247,False,Weekday,35.5,41.0,30.0,0.0,46966.0,551900.0,41639.0
2021-01-07,MANHATTAN,361,False,Weekday,35.5,41.0,30.0,0.0,86722.0,759600.0,81671.0
2021-01-07,QUEENS,198,False,Weekday,35.5,41.0,30.0,0.0,27290.0,495800.0,52516.0
2021-01-07,STATEN ISLAND,13,False,Weekday,35.5,41.0,30.0,0.0,10889.0,414600.0,61925.0
2021-01-08,BRONX,222,False,Weekday,32.0,37.0,27.0,0.0,63167.0,388600.0,25979.0
2021-01-08,BROOKLYN,320,False,Weekday,32.0,37.0,27.0,0.0,46966.0,551900.0,42922.0
2021-01-08,MANHATTAN,402,False,Weekday,32.0,37.0,27.0,0.0,87199.0,716100.0,66599.0
2021-01-08,QUEENS,188,False,Weekday,32.0,37.0,27.0,0.0,27899.0,464500.0,55129.0
2021-01-08,STATEN ISLAND,27,False,Weekday,32.0,37.0,27.0,0.0,9819.0,415300.0,70758.0
2021-01-09,BRONX,345,False,Weekend,30.5,37.0,24.0,0.0,63167.0,388600.0,25676.0
2021-01-09,BROOKLYN,394,False,Weekend,30.5,37.0,24.0,0.0,44555.0,546300.0,42170.0
2021-01-09,MANHATTAN,588,False,Weekend,30.5,37.0,24.0,0.0,77436.0,759600.0,81671.0
2021-01-09,QUEENS,330,False,Weekend,30.5,37.0,24.0,0.0,30376.0,445050.0,53041.0
2021-01-09,STATEN ISLAND,37,False,Weekend,30.5,37.0,24.0,0.0,9819.0,414600.0,61925.0
2021-01-10,BRONX,429,False,Weekend,35.0,41.0,29.0,0.0,55696.0,388600.0,30288.0
2021-01-10,BROOKLYN,393,False,Weekend,35.0,41.0,29.0,0.0,49746.0,551900.0,40734.0
2021-01-10,MANHATTAN,508,False,Weekend,35.0,41.0,29.0,0.0,81487.0,746200.0,68516.0
2021-01-10,QUEENS,324,False,Weekend,35.0,41.0,29.0,0.0,27290.0,480900.0,52532.0
2021-01-10,STATEN ISLAND,38,False,Weekend,35.0,41.0,29.0,0.0,10870.5,414600.0,61925.0
2021-01-11,BRONX,248,False,Weekday,32.5,37.0,28.0,0.0,63167.0,388600.0,25979.0
2021-01-11,BROOKLYN,285,False,Weekday,32.5,37.0,28.0,0.0,48484.5,582300.0,42170.0
2021-01-11,MANHATTAN,363,False,Weekday,32.5,37.0,28.0,0.0,86722.0,759600.0,68516.0
2021-01-11,QUEENS,185,False,Weekday,32.5,37.0,28.0,0.0,30376.0,448200.0,53617.0
2021-01-11,STATEN ISLAND,19,False,Weekday,32.5,37.0,28.0,0.0,10889.0,403700.0,56848.0
2021-01-12,BRONX,253,False,Weekday,38.5,44.0,33.0,0.0,57907.0,388600.0,25979.0
2021-01-12,BROOKLYN,277,False,Weekday,38.5,44.0,33.0,0.0,50927.0,582300.0,42170.0
2021-01-12,MANHATTAN,410,False,Weekday,38.5,44.0,33.0,0.0,86722.0,716100.0,66074.0
2021-01-12,QUEENS,195,False,Weekday,38.5,44.0,33.0,0.0,27290.0,480900.0,52532.0
2021-01-12,STATEN ISLAND,25,False,Weekday,38.5,44.0,33.0,0.0,10852.0,402300.0,56848.0
2021-01-13,BRONX,203,False,Weekday,39.0,43.0,35.0,0.0,57907.0,386600.0,25979.0
2021-01-13,BROOKLYN,285,False,Weekday,39.0,43.0,35.0,0.0,47796.0,582300.0,42922.0
2021-01-13,MANHATTAN,387,False,Weekday,39.0,43.0,35.0,0.0,86722.0,716100.0,68516.0
2021-01-13,QUEENS,184,False,Weekday,39.0,43.0,35.0,0.0,23021.0,480900.0,56333.5
2021-01-13,STATEN ISLAND,21,False,Weekday,39.0,43.0,35.0,0.0,9819.0,415300.0,70758.0
2021-01-14,BRONX,339,False,Weekday,44.0,49.0,39.0,0.0,43567.0,391300.0,36048.0
2021-01-14,BROOKLYN,331,False,Weekday,44.0,49.0,39.0,0.0,47796.0,582300.0,41639.0
2021-01-14,MANHATTAN,414,False,Weekday,44.0,49.0,39.0,0.0,86722.0,716100.0,66599.0
2021-01-14,QUEENS,213,False,Weekday,44.0,49.0,39.0,0.0,27290.0,495800.0,56059.0
2021-01-14,STATEN ISLAND,21,False,Weekday,44.0,49.0,39.0,0.0,10852.0,403700.0,56848.0
2021-01-15,BRONX,252,False,Weekday,42.0,46.0,38.0,0.38,63167.0,391300.0,25979.0
2021-01-15,BROOKLYN,283,False,Weekday,42.0,46.0,38.0,0.38,47796.0,582300.0,42922.0
2021-01-15,MANHATTAN,327,False,Weekday,42.0,46.0,38.0,0.38,87199.0,716100.0,59929.0
2021-01-15,QUEENS,236,False,Weekday,42.0,46.0,38.0,0.38,27290.0,495800.0,52516.0
2021-01-15,STATEN ISLAND,17,False,Weekday,42.0,46.0,38.0,0.38,10852.0,414600.0,61925.0
2021-01-16,BRONX,336,False,Weekend,42.0,47.0,37.0,0.78,63167.0,388600.0,25979.0
2021-01-16,BROOKLYN,384,False,Weekend,42.0,47.0,37.0,0.78,47796.0,543800.0,41031.0
2021-01-16,MANHATTAN,680,False,Weekend,42.0,47.0,37.0,0.78,77436.0,759600.0,81671.0
2021-01-16,QUEENS,277,False,Weekend,42.0,47.0,37.0,0.78,28295.0,442900.0,52532.0
2021-01-16,STATEN ISLAND,34,False,Weekend,42.0,47.0,37.0,0.78,10852.0,414600.0,61925.0
2021-01-17,BRONX,380,False,Weekend,39.5,44.0,35.0,0.0,55696.0,388600.0,25979.0
2021-01-17,BROOKLYN,415,False,Weekend,39.5,44.0,35.0,0.0,44555.0,543800.0,41328.0
2021-01-17,MANHATTAN,659,False,Weekend,39.5,44.0,35.0,0.0,81487.0,759600.0,81671.0
2021-01-17,QUEENS,317,False,Weekend,39.5,44.0,35.0,0.0,27290.0,464500.0,50799.0
2021-01-17,STATEN ISLAND,30,False,Weekend,39.5,44.0,35.0,0.0,10852.0,409150.0,59386.5
2021-01-18,BRONX,396,True,Weekday,41.0,45.0,37.0,0.0,41649.0,391300.0,44012.0
2021-01-18,BROOKLYN,333,True,Weekday,41.0,45.0,37.0,0.0,43531.5,567100.0,41904.5
2021-01-18,MANHATTAN,449,True,Weekday,41.0,45.0,37.0,0.0,81487.0,746200.0,81671.0
2021-01-18,QUEENS,183,True,Weekday,41.0,45.0,37.0,0.0,27290.0,495800.0,53041.0
2021-01-18,STATEN ISLAND,19,True,Weekday,41.0,45.0,37.0,0.0,10852.0,403700.0,56848.0
2021-01-19,BRONX,1401,False,Weekday,39.0,43.0,35.0,0.0,33601.0,391300.0,44012.0
2021-01-19,BROOKLYN,254,False,Weekday,39.0,43.0,35.0,0.0,49746.0,582300.0,42922.0
2021-01-19,MANHATTAN,403,False,Weekday,39.0,43.0,35.0,0.0,81487.0,746200.0,81671.0
2021-01-19,QUEENS,223,False,Weekday,39.0,43.0,35.0,0.0,21345.0,499600.0,56059.0
2021-01-19,STATEN ISLAND,25,False,Weekday,39.0,43.0,35.0,0.0,8395.0,414600.0,61925.0
2021-01-20,BRONX,725,False,Weekday,33.5,40.0,27.0,0.02,33601.0,391300.0,44012.0
2021-01-20,BROOKLYN,212,False,Weekday,33.5,40.0,27.0,0.02,44555.0,582300.0,43398.0
2021-01-20,MANHATTAN,316,False,Weekday,33.5,40.0,27.0,0.02,86722.0,672800.0,43107.0
2021-01-20,QUEENS,165,False,Weekday,33.5,40.0,27.0,0.02,28295.0,458400.0,52532.0
2021-01-20,STATEN ISLAND,24,False,Weekday,33.5,40.0,27.0,0.02,10335.5,414600.0,61925.0
2021-01-21,BRONX,493,False,Weekday,34.0,43.0,25.0,0.0,33601.0,391300.0,44012.0
2021-01-21,BROOKLYN,275,False,Weekday,34.0,43.0,25.0,0.0,47796.0,551900.0,42170.0
2021-01-21,MANHATTAN,420,False,Weekday,34.0,43.0,25.0,0.0,86722.0,759600.0,68516.0
2021-01-21,QUEENS,139,False,Weekday,34.0,43.0,25.0,0.0,22481.0,480900.0,52532.0
2021-01-21,STATEN ISLAND,29,False,Weekday,34.0,43.0,25.0,0.0,10852.0,403700.0,56848.0
2021-01-22,BRONX,255,False,Weekday,40.5,45.0,36.0,0.0,57907.0,369500.0,25979.0
2021-01-22,BROOKLYN,328,False,Weekday,40.5,45.0,36.0,0.0,46966.0,582300.0,42922.0
2021-01-22,MANHATTAN,464,False,Weekday,40.5,45.0,36.0,0.0,83533.0,672800.0,59929.0
2021-01-22,QUEENS,237,False,Weekday,40.5,45.0,36.0,0.0,27290.0,480900.0,52532.0
2021-01-22,STATEN ISLAND,26,False,Weekday,40.5,45.0,36.0,0.0,10852.0,402300.0,56848.0
2021-01-23,BRONX,379,False,Weekend,30.0,36.0,24.0,0.0,57907.0,388600.0,25979.0
2021-01-23,BROOKLYN,382,False,Weekend,30.0,36.0,24.0,0.0,46966.0,582900.0,42170.0
2021-01-23,MANHATTAN,691,False,Weekend,30.0,36.0,24.0,0.0,77436.0,787000.0,83725.0
2021-01-23,QUEENS,229,False,Weekend,30.0,36.0,24.0,0.0,28295.0,458400.0,52532.0
2021-01-23,STATEN ISLAND,23,False,Weekend,30.0,36.0,24.0,0.0,10852.0,403700.0,56848.0
2021-01-24,BRONX,353,False,Weekend,27.0,32.0,22.0,0.0,51207.0,369500.0,26754.0
2021-01-24,BROOKLYN,380,False,Weekend,27.0,32.0,22.0,0.0,46966.0,546300.0,42170.0
2021-01-24,MANHATTAN,523,False,Weekend,27.0,32.0,22.0,0.0,86722.0,746200.0,68516.0
2021-01-24,QUEENS,277,False,Weekend,27.0,32.0,22.0,0.0,28295.0,448200.0,55129.0
2021-01-24,STATEN ISLAND,35,False,Weekend,27.0,32.0,22.0,0.0,10852.0,414600.0,61925.0
2021-01-25,BRONX,201,False,Weekday,30.0,37.0,23.0,0.0,51207.0,388600.0,25676.0
2021-01-25,BROOKLYN,297,False,Weekday,30.0,37.0,23.0,0.0,43531.5,546300.0,42170.0
2021-01-25,MANHATTAN,390,False,Weekday,30.0,37.0,23.0,0.0,77436.0,759600.0,68516.0
2021-01-25,QUEENS,180,False,Weekday,30.0,37.0,23.0,0.0,27290.0,480900.0,55129.0
2021-01-25,STATEN ISLAND,23,False,Weekday,30.0,37.0,23.0,0.0,10852.0,414600.0,61925.0
2021-01-26,BRONX,189,False,Weekday,32.5,34.0,31.0,0.1,51207.0,388600.0,26754.0
2021-01-26,BROOKLYN,264,False,Weekday,32.5,34.0,31.0,0.1,40566.0,598000.0,43398.0
2021-01-26,MANHATTAN,255,False,Weekday,32.5,34.0,31.0,0.1,87199.0,759600.0,66599.0
2021-01-26,QUEENS,164,False,Weekday,32.5,34.0,31.0,0.1,27290.0,480900.0,50799.0
2021-01-26,STATEN ISLAND,19,False,Weekday,32.5,34.0,31.0,0.1,10852.0,414600.0,61925.0
2021-01-27,BRONX,172,False,Weekday,34.0,37.0,31.0,0.0,51207.0,369500.0,26754.0
2021-01-27,BROOKLYN,236,False,Weekday,34.0,37.0,31.0,0.0,44555.0,598000.0,42922.0
2021-01-27,MANHATTAN,338,False,Weekday,34.0,37.0,31.0,0.0,86722.0,716100.0,66074.0
2021-01-27,QUEENS,163,False,Weekday,34.0,37.0,31.0,0.0,28295.0,499600.0,50799.0
2021-01-27,STATEN ISLAND,23,False,Weekday,34.0,37.0,31.0,0.0,8395.0,415300.0,70758.0
2021-01-28,BRONX,189,False,Weekday,27.0,34.0,20.0,0.0,57907.0,388600.0,25470.0
2021-01-28,BROOKLYN,230,False,Weekday,27.0,34.0,20.0,0.0,42508.0,590450.0,43996.0
2021-01-28,MANHATTAN,297,False,Weekday,27.0,34.0,20.0,0.0,89201.0,759600.0,66599.0
2021-01-28,QUEENS,148,False,Weekday,27.0,34.0,20.0,0.0,27290.0,433600.0,50684.5
2021-01-28,STATEN ISLAND,31,False,Weekday,27.0,34.0,20.0,0.0,10852.0,414600.0,61925.0
2021-01-29,BRONX,218,False,Weekday,19.5,25.0,14.0,0.0,56801.5,388600.0,25470.0
2021-01-29,BROOKLYN,276,False,Weekday,19.5,25.0,14.0,0.0,44555.0,598800.0,43398.0
2021-01-29,MANHATTAN,325,False,Weekday,19.5,25.0,14.0,0.0,86722.0,746200.0,68516.0
2021-01-29,QUEENS,200,False,Weekday,19.5,25.0,14.0,0.0,27792.5,453300.0,50799.0
2021-01-29,STATEN ISLAND,23,False,Weekday,19.5,25.0,14.0,0.0,10852.0,414600.0,61925.0
2021-01-30,BRONX,387,False,Weekend,24.5,32.0,17.0,0.0,57907.0,386600.0,26754.0
2021-01-30,BROOKLYN,353,False,Weekend,24.5,32.0,17.0,0.0,44555.0,582300.0,43398.0
2021-01-30,MANHATTAN,568,False,Weekend,24.5,32.0,17.0,0.0,81487.0,759600.0,84424.0
2021-01-30,QUEENS,285,False,Weekend,24.5,32.0,17.0,0.0,27290.0,458400.0,50799.0
2021-01-30,STATEN ISLAND,34,False,Weekend,24.5,32.0,17.0,0.0,10852.0,409150.0,59386.5
2021-01-31,BRONX,417,False,Weekend,23.0,26.0,20.0,0.12,66425.0,388600.0,25470.0
2021-01-31,BROOKLYN,331,False,Weekend,23.0,26.0,20.0,0.12,44555.0,582300.0,42922.0
2021-01-31,MANHATTAN,473,False,Weekend,23.0,26.0,20.0,0.12,87199.0,672800.0,42721.0
2021-01-31,QUEENS,301,False,Weekend,23.0,26.0,20.0,0.12,27290.0,480900.0,50799.0
2021-01-31,STATEN ISLAND,36,False,Weekend,23.0,26.0,20.0,0.12,9819.0,415300.0,70758.0
2021-02-01,BRONX,165,False,Weekday,28.0,34.0,22.0,1.85,63167.0,386600.0,25979.0
2021-02-01,BROOKLYN,160,False,Weekday,28.0,34.0,22.0,1.85,49746.0,582300.0,40734.0
2021-02-01,MANHATTAN,148,False,Weekday,28.0,34.0,22.0,1.85,87199.0,672800.0,43107.0
2021-02-01,QUEENS,102,False,Weekday,28.0,34.0,22.0,1.85,28295.0,433600.0,50187.0
2021-02-01,STATEN ISLAND,11,False,Weekday,28.0,34.0,22.0,1.85,10852.0,415300.0,70758.0
2021-02-02,BRONX,196,False,Weekday,31.5,33.0,30.0,0.13,55696.0,386000.0,25979.0
2021-02-02,BROOKLYN,225,False,Weekday,31.5,33.0,30.0,0.13,44555.0,598000.0,42922.0
2021-02-02,MANHATTAN,171,False,Weekday,31.5,33.0,30.0,0.13,87199.0,672800.0,41556.0
2021-02-02,QUEENS,141,False,Weekday,31.5,33.0,30.0,0.13,28295.0,495800.0,50450.0
2021-02-02,STATEN ISLAND,22,False,Weekday,31.5,33.0,30.0,0.13,10870.5,414600.0,61925.0
2021-02-03,BRONX,219,False,Weekday,33.0,37.0,29.0,0.01,51207.0,369500.0,26754.0
2021-02-03,BROOKLYN,230,False,Weekday,33.0,37.0,29.0,0.01,44555.0,582300.0,42922.0
2021-02-03,MANHATTAN,248,False,Weekday,33.0,37.0,29.0,0.01,86722.0,672800.0,59929.0
2021-02-03,QUEENS,176,False,Weekday,33.0,37.0,29.0,0.01,32541.5,480900.0,49924.0
2021-02-03,STATEN ISLAND,17,False,Weekday,33.0,37.0,29.0,0.01,7723.0,452600.0,85324.0
2021-02-04,BRONX,238,False,Weekday,37.0,43.0,31.0,0.0,63167.0,386600.0,25470.0
2021-02-04,BROOKLYN,280,False,Weekday,37.0,43.0,31.0,0.0,40566.0,598800.0,43398.0
2021-02-04,MANHATTAN,346,False,Weekday,37.0,43.0,31.0,0.0,89201.0,716100.0,68516.0
2021-02-04,QUEENS,167,False,Weekday,37.0,43.0,31.0,0.0,22783.0,433600.0,50799.0
2021-02-04,STATEN ISLAND,21,False,Weekday,37.0,43.0,31.0,0.0,10852.0,415300.0,70758.0
2021-02-05,BRONX,271,False,Weekday,42.0,47.0,37.0,0.07,55696.0,386600.0,25979.0
2021-02-05,BROOKLYN,282,False,Weekday,42.0,47.0,37.0,0.07,47796.0,613000.0,42922.0
2021-02-05,MANHATTAN,432,False,Weekday,42.0,47.0,37.0,0.07,86722.0,672800.0,43107.0
2021-02-05,QUEENS,235,False,Weekday,42.0,47.0,37.0,0.07,34042.0,480900.0,52532.0
2021-02-05,STATEN ISLAND,34,False,Weekday,42.0,47.0,37.0,0.07,10852.0,403700.0,56848.0
2021-02-06,BRONX,369,False,Weekend,39.0,44.0,34.0,0.0,63167.0,388600.0,26754.0
2021-02-06,BROOKLYN,446,False,Weekend,39.0,44.0,34.0,0.0,46966.0,582300.0,42170.0
2021-02-06,MANHATTAN,597,False,Weekend,39.0,44.0,34.0,0.0,87199.0,746200.0,66074.0
2021-02-06,QUEENS,299,False,Weekend,39.0,44.0,34.0,0.0,28295.0,464500.0,50799.0
2021-02-06,STATEN ISLAND,28,False,Weekend,39.0,44.0,34.0,0.0,10852.0,403700.0,56848.0
2021-02-07,BRONX,396,False,Weekend,32.0,40.0,24.0,0.39,63167.0,386000.0,25979.0
2021-02-07,BROOKLYN,352,False,Weekend,32.0,40.0,24.0,0.39,46966.0,551900.0,41639.0
2021-02-07,MANHATTAN,440,False,Weekend,32.0,40.0,24.0,0.39,87199.0,535600.0,41171.0
2021-02-07,QUEENS,296,False,Weekend,32.0,40.0,24.0,0.39,30376.0,464500.0,52532.0
2021-02-07,STATEN ISLAND,19,False,Weekend,32.0,40.0,24.0,0.39,9819.0,415300.0,70758.0
2021-02-08,BRONX,227,False,Weekday,23.0,29.0,17.0,0.0,63167.0,388600.0,25470.0
2021-02-08,BROOKLYN,228,False,Weekday,23.0,29.0,17.0,0.0,42508.0,551900.0,42170.0
2021-02-08,MANHATTAN,299,False,Weekday,23.0,29.0,17.0,0.0,92116.0,759600.0,66599.0
2021-02-08,QUEENS,183,False,Weekday,23.0,29.0,17.0,0.0,28295.0,495800.0,52532.0
2021-02-08,STATEN ISLAND,33,False,Weekday,23.0,29.0,17.0,0.0,10852.0,403700.0,56848.0
2021-02-09,BRONX,215,False,Weekday,30.0,33.0,27.0,0.0,57907.0,388600.0,30288.0
2021-02-09,BROOKLYN,218,False,Weekday,30.0,33.0,27.0,0.0,44555.0,582900.0,42922.0
2021-02-09,MANHATTAN,226,False,Weekday,30.0,33.0,27.0,0.0,89201.0,759600.0,66074.0
2021-02-09,QUEENS,157,False,Weekday,30.0,33.0,27.0,0.0,28295.0,480900.0,50799.0
2021-02-09,STATEN ISLAND,29,False,Weekday,30.0,33.0,27.0,0.0,10852.0,414600.0,61925.0
2021-02-10,BRONX,187,False,Weekday,30.5,35.0,26.0,0.01,51207.0,386600.0,26754.0
2021-02-10,BROOKLYN,265,False,Weekday,30.5,35.0,26.0,0.01,49746.0,551900.0,42922.0
2021-02-10,MANHATTAN,288,False,Weekday,30.5,35.0,26.0,0.01,86722.0,716100.0,66074.0
2021-02-10,QUEENS,168,False,Weekday,30.5,35.0,26.0,0.01,28295.0,480900.0,50799.0
2021-02-10,STATEN ISLAND,24,False,Weekday,30.5,35.0,26.0,0.01,10852.0,403700.0,56848.0
2021-02-11,BRONX,211,False,Weekday,29.5,33.0,26.0,0.1,63167.0,386600.0,26754.0
2021-02-11,BROOKLYN,221,False,Weekday,29.5,33.0,26.0,0.1,45760.5,582600.0,42546.0
2021-02-11,MANHATTAN,319,False,Weekday,29.5,33.0,26.0,0.1,83533.0,731150.0,66599.0
2021-02-11,QUEENS,166,False,Weekday,29.5,33.0,26.0,0.1,28295.0,480900.0,50684.5
2021-02-11,STATEN ISLAND,32,False,Weekday,29.5,33.0,26.0,0.1,10889.0,403700.0,56848.0
2021-02-12,BRONX,260,False,Weekday,25.0,30.0,20.0,0.0,57907.0,386000.0,25979.0
2021-02-12,BROOKLYN,322,False,Weekday,25.0,30.0,20.0,0.0,44555.0,551900.0,41639.0
2021-02-12,MANHATTAN,430,False,Weekday,25.0,30.0,20.0,0.0,86722.0,716100.0,59929.0
2021-02-12,QUEENS,211,False,Weekday,25.0,30.0,20.0,0.0,28295.0,458400.0,53041.0
2021-02-12,STATEN ISLAND,48,False,Weekday,25.0,30.0,20.0,0.0,10852.0,403700.0,56848.0
2021-02-13,BRONX,352,False,Weekend,27.5,30.0,25.0,0.0,57907.0,391300.0,25979.0
2021-02-13,BROOKLYN,385,False,Weekend,27.5,30.0,25.0,0.0,44555.0,590450.0,42922.0
2021-02-13,MANHATTAN,524,False,Weekend,27.5,30.0,25.0,0.0,87199.0,746200.0,68516.0
2021-02-13,QUEENS,272,False,Weekend,27.5,30.0,25.0,0.0,27290.0,480900.0,50799.0
2021-02-13,STATEN ISLAND,25,False,Weekend,27.5,30.0,25.0,0.0,10852.0,403700.0,56848.0
2021-02-14,BRONX,360,False,Weekend,32.5,38.0,27.0,0.0,63167.0,386300.0,25979.0
2021-02-14,BROOKLYN,363,False,Weekend,32.5,38.0,27.0,0.0,44555.0,551900.0,42170.0
2021-02-14,MANHATTAN,458,False,Weekend,32.5,38.0,27.0,0.0,87199.0,759600.0,81671.0
2021-02-14,QUEENS,308,False,Weekend,32.5,38.0,27.0,0.0,35274.0,433600.0,50799.0
2021-02-14,STATEN ISLAND,22,False,Weekend,32.5,38.0,27.0,0.0,10889.0,414600.0,61925.0
2021-02-15,BRONX,283,True,Weekday,33.5,36.0,31.0,0.02,55696.0,369500.0,25979.0
2021-02-15,BROOKLYN,264,True,Weekday,33.5,36.0,31.0,0.02,44555.0,551900.0,42922.0
2021-02-15,MANHATTAN,226,True,Weekday,33.5,36.0,31.0,0.02,86722.0,716100.0,43107.0
2021-02-15,QUEENS,151,True,Weekday,33.5,36.0,31.0,0.02,28295.0,480900.0,50799.0
2021-02-15,STATEN ISLAND,18,True,Weekday,33.5,36.0,31.0,0.02,10852.0,403700.0,56848.0
2021-02-16,BRONX,235,False,Weekday,42.5,51.0,34.0,0.82,55696.0,386600.0,26754.0
2021-02-16,BROOKLYN,254,False,Weekday,42.5,51.0,34.0,0.82,48484.5,582300.0,41328.0
2021-02-16,MANHATTAN,353,False,Weekday,42.5,51.0,34.0,0.82,77436.0,759600.0,68516.0
2021-02-16,QUEENS,178,False,Weekday,42.5,51.0,34.0,0.82,27290.0,464500.0,50799.0
2021-02-16,STATEN ISLAND,15,False,Weekday,42.5,51.0,34.0,0.82,9819.0,415300.0,70758.0
2021-02-17,BRONX,191,False,Weekday,28.0,34.0,22.0,0.0,55696.0,386000.0,25979.0
2021-02-17,BROOKLYN,270,False,Weekday,28.0,34.0,22.0,0.0,45760.5,551900.0,42922.0
2021-02-17,MANHATTAN,326,False,Weekday,28.0,34.0,22.0,0.0,86722.0,716100.0,43107.0
2021-02-17,QUEENS,163,False,Weekday,28.0,34.0,22.0,0.0,27899.0,464500.0,50799.0
2021-02-17,STATEN ISLAND,14,False,Weekday,28.0,34.0,22.0,0.0,10852.0,437500.0,75807.0
2021-02-18,BRONX,195,False,Weekday,27.0,30.0,24.0,0.45,51207.0,386600.0,30288.0
2021-02-18,BROOKLYN,255,False,Weekday,27.0,30.0,24.0,0.45,47796.0,582900.0,42922.0
2021-02-18,MANHATTAN,223,False,Weekday,27.0,30.0,24.0,0.45,87199.0,716100.0,42721.0
2021-02-18,QUEENS,142,False,Weekday,27.0,30.0,24.0,0.45,27290.0,448200.0,50799.0
2021-02-18,STATEN ISLAND,11,False,Weekday,27.0,30.0,24.0,0.45,9819.0,414600.0,61925.0
2021-02-19,BRONX,233,False,Weekday,30.5,33.0,28.0,0.14,51207.0,388600.0,25979.0
2021-02-19,BROOKLYN,229,False,Weekday,30.5,33.0,28.0,0.14,49173.0,546300.0,41328.0
2021-02-19,MANHATTAN,312,False,Weekday,30.5,33.0,28.0,0.14,87199.0,716100.0,59929.0
2021-02-19,QUEENS,163,False,Weekday,30.5,33.0,28.0,0.14,34042.0,442900.0,50799.0
2021-02-19,STATEN ISLAND,21,False,Weekday,30.5,33.0,28.0,0.14,9819.0,415300.0,70758.0
2021-02-20,BRONX,329,False,Weekend,30.5,35.0,26.0,0.0,57907.0,386000.0,25979.0
2021-02-20,BROOKLYN,360,False,Weekend,30.5,35.0,26.0,0.0,42508.0,551900.0,42922.0
2021-02-20,MANHATTAN,647,False,Weekend,30.5,35.0,26.0,0.0,81487.0,759600.0,83725.0
2021-02-20,QUEENS,243,False,Weekend,30.5,35.0,26.0,0.0,34707.0,442900.0,50799.0
2021-02-20,STATEN ISLAND,23,False,Weekend,30.5,35.0,26.0,0.0,10852.0,403700.0,56848.0
